event_dimension_id,date,closing_implied_prob_1,closing_implied_prob_X,closing_implied_prob_2,event_name,result
253477000010,2021-01-16,,,,Godoy Cruz - Gimnasia La Plata,
257885500006,2021-04-02,0.47034087518113704,0.258875078492565,0.270784019638086,Tvååkers IF - Torns IF,1-1
257886250013,2021-04-02,0.42720672066207,0.252267242845846,0.32051925969426504,Lunds BK - Osterlen FF,1-1
257884500006,2021-04-03,0.525702919898322,0.22597446045256198,0.24831941872253102,Skövde AIK - Qviding FIF,1-0
257886000010,2021-04-03,0.42713555114460205,0.26349801555625196,0.309360876766732,FC Trollhättan - Lindome GIF,1-2
257885000007,2021-04-03,,,,FC Linköping City - Vänersborgs IF,
257887500003,2021-04-03,0.30336304163211,0.238004584884038,0.45863510484923603,Oskarshamns AIK - Utsiktens BK,2-1
257885000005,2021-04-03,0.320082692946928,0.256291134815638,0.42362617223743393,Assyriska Turabdin IK - Ljungskile SK,1-0
257887250005,2021-04-05,0.503856303839711,0.23758627657662199,0.2585577792197,IFK Malmo FK - Åtvidabergs FF,1-1
257885750010,2021-04-10,0.351497832074529,0.267117836483521,0.38138663987046995,Vänersborgs IF - Tvååkers IF,1-0
257886750004,2021-04-10,0.45835749947582394,0.274967814359115,0.26667173622991,Lindome GIF - Skövde AIK,2-0
257884500007,2021-04-10,,,,Torns IF - FC Linköping City,
257886000018,2021-04-10,0.26680018167826397,0.25522769751842106,0.477981476899004,Åtvidabergs FF - FC Trollhättan,0-2
257886250017,2021-04-10,0.557645074062748,0.255339618161088,0.18701431874069396,Ljungskile SK - IFK Malmo FK,3-0
257887250009,2021-04-10,0.332431344402721,0.25967547277105,0.40789590010535903,Qviding FIF - Oskarshamns AIK,1-0
257887750008,2021-04-10,0.45909675353323104,0.23196005765930702,0.308940043993061,Osterlen FF - Assyriska IK,0-0
257885250014,2021-04-11,0.593934297590749,0.255260464531602,0.150803702854318,Utsiktens BK - Lunds BK,2-0
257887000017,2021-04-16,0.377257282780687,0.292820618400308,0.329922098819004,FC Trollhättan - Ljungskile SK,1-0
257886000019,2021-04-17,0.48285004255012604,0.237847887532553,0.27929815909010397,Tvååkers IF - Qviding FIF,2-2
257886000020,2021-04-17,0.31945373289636303,0.244433147803647,0.43611149568459995,IFK Malmo FK - Lindome GIF,2-0
257886500012,2021-04-17,0.42566794870072,0.254979306802852,0.31935309342225104,Assyriska IK - Vänersborgs IF,1-4
257887750011,2021-04-17,0.568974699504906,0.235261759924469,0.19575987799907998,Oskarshamns AIK - Torns IF,5-1
257884000017,2021-04-17,0.458186955278507,0.262603445182322,0.27920077313319797,Skövde AIK - Osterlen FF,1-0
257885000012,2021-04-17,,,,FC Linköping City - Utsiktens BK,
257886000027,2021-04-17,0.5166739572014191,0.23503394817817003,0.24829907642561,Lunds BK - Åtvidabergs FF,1-1
257884250020,2021-04-24,,,,Lindome GIF - FC Linköping City,
257886000030,2021-04-24,0.4714468113088521,0.24854238660191197,0.28000315386452695,Qviding FIF - IFK Malmo FK,0-0
257887000018,2021-04-24,0.470969483343652,0.24483483171206896,0.284196589171188,Osterlen FF - Tvååkers IF,0-1
257887500013,2021-04-24,0.436451213696273,0.238004584884038,0.325541857542703,Vänersborgs IF - Torns IF,1-2
257884250018,2021-04-24,0.220608323725173,0.220608323725173,0.558785348170204,Åtvidabergs FF - Oskarshamns AIK,1-1
257886500017,2021-04-24,0.436303803551709,0.255175621568924,0.30852076920564303,Ljungskile SK - Skövde AIK,2-1
257887500020,2021-04-24,0.8148685809865129,0.119950848835288,0.0651882748643402,Utsiktens BK - Assyriska IK,2-2
257887500021,2021-04-24,0.6263088148261889,0.22561347231385298,0.148084397515049,FC Trollhättan - Lunds BK,2-2
257886750019,2021-04-30,0.507286657790407,0.249595189098116,0.243118153111476,Skövde AIK - Vänersborgs IF,4-1
265374250002,2021-05-01,0.380339401512174,0.254817513603484,0.36483802911243396,Tvååkers IF - FC Trollhättan,1-1
257886250024,2021-05-01,0.594115891872207,0.214733276254265,0.191143491800176,Torns IF - Åtvidabergs FF,2-2
257884250026,2021-05-01,0.338263105630176,0.235104530031094,0.426632268034155,Lunds BK - Lindome GIF,2-1
257884750012,2021-05-01,0.470724371465622,0.225822498410707,0.303456553985598,Oskarshamns AIK - Ljungskile SK,3-2
257887750017,2021-05-01,,,,FC Linköping City - Osterlen FF,
257885250027,2021-05-01,0.36627666294225497,0.26743687465204896,0.36627666294225497,Assyriska IK - Qviding FIF,Other result
257886000038,2021-05-02,0.19575987799907998,0.235261759924469,0.568974699504906,IFK Malmo FK - Utsiktens BK,1-0
257884000027,2021-05-08,0.510389633389423,0.23799535931902902,0.251609994011233,Osterlen FF - Torns IF,1-3
257884500021,2021-05-08,0.612776151014259,0.22528841721941698,0.161936588556273,Utsiktens BK - Tvååkers IF,0-4
257884500024,2021-05-08,0.43705562359537,0.24842697937856398,0.314509958581766,Vänersborgs IF - IFK Malmo FK,0-0
257885000020,2021-05-08,0.38138663987046995,0.267117836483521,0.351497832074529,Lindome GIF - Oskarshamns AIK,1-1
257885250036,2021-05-08,0.535565277474234,0.26043696704436997,0.203995520278113,Ljungskile SK - Lunds BK,4-0
257885000021,2021-05-08,0.294564046402229,0.256328491814202,0.449099180608755,Åtvidabergs FF - Skövde AIK,0-2
257884000030,2021-05-09,,,,Qviding FIF - FC Linköping City,
257884000031,2021-05-09,0.614222477510339,0.234913243650226,0.150866286858218,FC Trollhättan - Assyriska IK,0-0
257885500027,2021-05-13,0.418447506643133,0.27659279081854,0.304959725792287,Torns IF - Qviding FIF,1-4
257884750023,2021-05-14,0.30739929023548,0.247079570341157,0.44551923990366,Lindome GIF - Utsiktens BK,2-2
257886750026,2021-05-15,0.398446555860573,0.275543644122081,0.326017105107894,Skövde AIK - FC Trollhättan,1-3
257886750027,2021-05-15,0.510389633389423,0.251609994011233,0.23799535931902902,Tvååkers IF - IFK Malmo FK,2-0
257884000038,2021-05-15,0.6208874805888629,0.214126484555891,0.16498712895554501,Oskarshamns AIK - Osterlen FF,4-1
257885500028,2021-05-15,,,,FC Linköping City - Ljungskile SK,
257885500029,2021-05-15,0.40687317991978494,0.255264200939564,0.337864453234943,Lunds BK - Vänersborgs IF,4-1
257884250038,2021-05-15,0.399339612660697,0.267839532898506,0.33282347678323304,Assyriska IK - Åtvidabergs FF,0-3
257884250044,2021-05-21,0.38162418160936795,0.279949859919725,0.33842611385625804,IFK Malmo FK - Lunds BK,2-1
257886250035,2021-05-22,0.534913223673357,0.24482608461403302,0.22025297183426998,Utsiktens BK - Skövde AIK,2-0
257887250027,2021-05-22,0.634201662469422,0.225295226933667,0.14049799923668602,Tvååkers IF - Assyriska IK,2-0
257884000046,2021-05-22,0.319128876406467,0.23439218968269396,0.44647647635429205,Osterlen FF - Qviding FIF,1-1
257886500029,2021-05-22,0.35792591303470594,0.24446652046754003,0.397612278437009,Åtvidabergs FF - Lindome GIF,2-1
257887000029,2021-05-22,0.215355411026394,0.23557130395783998,0.549080987024354,Vänersborgs IF - Oskarshamns AIK,0-2
257887250028,2021-05-22,,,,FC Trollhättan - FC Linköping City,
257887750023,2021-05-22,0.575523265841184,0.20965653916937302,0.21481555301579602,Ljungskile SK - Torns IF,2-0
257885750041,2021-05-29,0.31427558892755797,0.23816256804275301,0.44756175411748705,Lunds BK - Tvååkers IF,0-0
257885000038,2021-05-29,0.29371900219121,0.23512302697054102,0.471166237519355,Torns IF - FC Trollhättan,1-4
257887250030,2021-05-29,0.510389633389423,0.251609994011233,0.23799535931902902,Lindome GIF - Osterlen FF,3-3
257885750043,2021-05-29,0.37390249097370504,0.252189994469518,0.37390249097370504,Assyriska IK - IFK Malmo FK,3-3
257886750036,2021-05-29,0.5746982905839101,0.225573045230703,0.19972825303557298,Oskarshamns AIK - Skövde AIK,5-0
257884000053,2021-05-30,0.6166886257997249,0.210470736579737,0.17283816545386801,Ljungskile SK - Vänersborgs IF,1-0
257885000036,2021-05-31,0.274967814359115,0.26667173622991,0.45835749947582394,Qviding FIF - Utsiktens BK,0-1
257884750032,2021-06-02,,,,FC Linköping City - Åtvidabergs FF,
257885250052,2021-06-03,0.567200180754298,0.237683808518341,0.195124034682522,Skövde AIK - Assyriska IK,1-0
257884000052,2021-06-40,0.3984228816407271,0.263238611834822,0.338335353153525,Vänersborgs IF - Lindome GIF,2-1
264325250060,2021-06-05,0.380339401512174,0.254817513603484,0.36483802911243396,Åtvidabergs FF - Qviding FIF,1-1
264325750050,2021-06-05,0.6574619044840799,0.19958559717633803,0.14295324895647302,Utsiktens BK - Torns IF,Other result
264323250052,2021-06-05,0.326017105107894,0.275543644122081,0.398446555860573,Tvååkers IF - Oskarshamns AIK,0-0
264326250041,2021-06-05,0.622795705479803,0.21480994965531897,0.162386814743513,FC Trollhättan - IFK Malmo FK,3-1
264325750051,2021-06-05,0.344197021477157,0.27499573133536603,0.380798638361739,Osterlen FF - Ljungskile SK,1-1
264323250051,2021-06-06,,,,Lunds BK - FC Linköping City,
264326500039,2021-06-11,0.25899781906628,0.24461557183531102,0.49638869662885493,Ljungskile SK - Utsiktens BK,0-0
264325750049,2021-06-12,,,,FC Linköping City - Tvååkers IF,
264326000049,2021-06-12,0.48336414460209204,0.241378082573647,0.27525833641993797,IFK Malmo FK - Osterlen FF,1-1
264323250049,2021-06-12,0.425288003258174,0.23752076693926896,0.33718820972717406,Assyriska IK - Lindome GIF,2-0
264326250040,2021-06-12,0.35091562123852804,0.251461315056076,0.397624542674748,Torns IF - Skövde AIK,3-2
264325250059,2021-06-12,0.45645041701261996,0.253272596496022,0.29027698649135697,Åtvidabergs FF - Vänersborgs IF,0-1
264322250043,2021-06-12,0.650884853355819,0.200488473958103,0.14863280477584304,Oskarshamns AIK - Lunds BK,4-1
264323750060,2021-06-13,0.33909681890509097,0.252550251578214,0.40834766571060704,Qviding FIF - FC Trollhättan,2-3
264323250057,2021-06-18,0.525702919898322,0.22597446045256198,0.24831941872253102,Qviding FIF - Vänersborgs IF,2-3
264324250073,2021-06-18,0.533693953795591,0.22540355447563298,0.24090132387937,Lunds BK - Torns IF,Other result
264325000046,2021-06-19,0.351345211354783,0.25916936402791196,0.38948563937446995,Lindome GIF - Ljungskile SK,1-2
264324750064,2021-06-19,,,,Assyriska IK - FC Linköping City,
264326750061,2021-06-19,0.241712857998209,0.232145153015154,0.526134464045754,Osterlen FF - FC Trollhättan,1-2
264321500057,2021-06-19,0.699380674894201,0.178726408659713,0.121896315336926,Utsiktens BK - Åtvidabergs FF,2-1
264322750050,2021-06-19,0.540100556361722,0.23447910646791603,0.22542146561318102,Tvååkers IF - Skövde AIK,0-2
264324000054,2021-06-20,0.226770722278161,0.24572741889278402,0.527495398098836,IFK Malmo FK - Oskarshamns AIK,2-0
264326750060,2021-06-23,0.44783879446913505,0.263206869742135,0.288949549983954,Ljungskile SK - Tvååkers IF,2-3
264322750049,2021-06-23,0.47542888755560897,0.228148813912412,0.296421345527051,Torns IF - Assyriska IK,2-2
264325250074,2021-06-24,0.205203811550746,0.25236603742814606,0.54242668513325,Vänersborgs IF - Utsiktens BK,1-3
264324500062,2021-06-24,0.45863510484923603,0.238004584884038,0.30336304163211,Skövde AIK - Lunds BK,1-0
264326500046,2021-06-24,0.337864453234943,0.255264200939564,0.40687317991978494,Lindome GIF - Qviding FIF,1-1
264323750077,2021-06-27,,,,FC Linköping City - IFK Malmo FK,
264323000057,2021-06-27,0.42646517910179704,0.259217736282153,0.314318216143875,Åtvidabergs FF - Osterlen FF,1-2
264323000056,2021-06-27,0.432958669059306,0.25576268947685604,0.311278641463838,FC Trollhättan - Oskarshamns AIK,1-1
264324000051,2021-07-03,0.4379106739943379,0.267748209094862,0.29434441702324,Qviding FIF - Ljungskile SK,1-3
264324250070,2021-07-03,0.43655185555690007,0.23177544111968,0.331667698657839,Torns IF - Lindome GIF,0-2
264326000059,2021-07-03,0.39902673938195204,0.24881128632114302,0.35215854251873707,Assyriska IK - Lunds BK,Other result
264325750058,2021-07-03,0.42768463233369397,0.26782734613516396,0.30448224439169297,IFK Malmo FK - Skövde AIK,2-2
273445000005,2021-07-03,,,,Oskarshamns AIK - FC Linköping City,
264323750074,2021-07-03,0.577488353272201,0.23270040922216104,0.18980760939302802,Tvååkers IF - Åtvidabergs FF,2-2
264321500056,2021-07-03,0.459612748440122,0.255821153550642,0.28457543891272497,Vänersborgs IF - Osterlen FF,2-3
264323250055,2021-07-03,0.4861402184760661,0.260648994444637,0.253213271469576,Utsiktens BK - FC Trollhättan,1-0
274100750001,2021-07-07,0.58288800631999,0.225903191516409,0.19121366660692699,Tvååkers IF - Lindome GIF,1-0
264326250049,2021-07-08,0.638926046231063,0.18804016979993302,0.173042158508906,IFK Malmo FK - Torns IF,1-2
264321500054,2021-07-09,0.616206034523202,0.22090055895387198,0.162899413116975,FC Trollhättan - Vänersborgs IF,4-3
264324250067,2021-07-10,0.44756175411748705,0.23816256804275301,0.31427558892755797,Lunds BK - Qviding FIF,3-1
264325250073,2021-07-10,0.760575534106465,0.145444287307328,0.0939765441871714,Oskarshamns AIK - Assyriska IK,Other result
264325000042,2021-07-10,,,,Skövde AIK - FC Linköping City,
264323500066,2021-07-10,0.319154016586253,0.274660613358719,0.406177664379356,Åtvidabergs FF - Ljungskile SK,1-1
264326750057,2021-08-12,0.39902673938195204,0.24881128632114302,0.35215854251873707,Qviding FIF - Skövde AIK,1-1
264326500043,2021-08-13,0.238429150398588,0.226155694195768,0.535414647281868,Torns IF - Lunds BK,0-1
264324500059,2021-08-14,0.41664198870421404,0.231926712585846,0.351438227487961,Assyriska IK - Osterlen FF,3-0
264326500044,2021-08-14,,,,FC Linköping City - Lindome GIF,
264323000054,2021-08-14,0.43695741190458603,0.259317673364421,0.303720002848422,Vänersborgs IF - Åtvidabergs FF,1-2
264322000060,2021-08-14,0.3496136036992539,0.279365648370003,0.371014550008113,Ljungskile SK - Oskarshamns AIK,1-1
264325250072,2021-08-14,0.7762833827000579,0.144956028874731,0.0787606129597407,Utsiktens BK - IFK Malmo FK,1-2
264326250047,2021-08-15,0.43289803149652206,0.279136947567233,0.287965020936245,FC Trollhättan - Tvååkers IF,1-1
264324500057,2021-08-21,0.27929815909010397,0.237847887532553,0.48285004255012604,Lunds BK - Utsiktens BK,2-1
264326750056,2021-08-21,0.23923991326591898,0.23292555494117603,0.527841700037243,Lindome GIF - FC Trollhättan,0-1
264323000052,2021-08-21,0.606796020427323,0.21776640911494896,0.17543757045772798,Skövde AIK - Torns IF,2-1
264321750059,2021-08-21,0.6574619044840799,0.19958559717633803,0.14295324895647302,Oskarshamns AIK - Qviding FIF,1-0
264325250070,2021-08-21,,,,Tvååkers IF - FC Linköping City,
264325500048,2021-08-21,0.416787786089117,0.244930531451246,0.33827570182620503,Osterlen FF - Vänersborgs IF,1-2
264325750057,2021-08-21,0.338026552140946,0.28871860992512705,0.37325014217640295,IFK Malmo FK - Ljungskile SK,4-2
264325500047,2021-08-22,0.5571712238306651,0.21721379787777598,0.22562327646301103,Åtvidabergs FF - Assyriska IK,0-2
264326750055,2021-08-27,0.28457543891272497,0.255821153550642,0.459612748440122,Torns IF - IFK Malmo FK,3-0
264325250067,2021-08-27,0.541753748286283,0.23211520633776697,0.22613645225646897,Qviding FIF - Lindome GIF,2-1
264324750058,2021-08-28,0.38138663987046995,0.267117836483521,0.351497832074529,Vänersborgs IF - Skövde AIK,0-1
264324500056,2021-08-28,,,,FC Linköping City - Lunds BK,
264324750059,2021-08-28,0.315197368046964,0.239790753119412,0.445011878833624,Assyriska IK - Tvååkers IF,1-0
264325750056,2021-08-28,0.540991424495587,0.259072467597434,0.19993579623405802,Ljungskile SK - Åtvidabergs FF,2-1
264322250050,2021-08-28,0.469800224091159,0.25119065496255605,0.279006539407419,Utsiktens BK - Oskarshamns AIK,1-2
264322250049,2021-08-29,0.664567030238686,0.19428905178210698,0.141151859686943,FC Trollhättan - Osterlen FF,3-1
264321750058,2021-09-04,0.304959725792287,0.27659279081854,0.418447506643133,Tvååkers IF - Utsiktens BK,2-0
264322000059,2021-09-04,0.4825464557798111,0.26252805857802697,0.25493324510171106,Lindome GIF - Torns IF,2-0
264324250066,2021-09-04,0.436303803551709,0.255175621568924,0.30852076920564303,Skövde AIK - Ljungskile SK,1-1
264321750057,2021-09-04,0.592880490265088,0.21427207745728102,0.19285663487971802,Qviding FIF - Assyriska IK,4-2
264326750052,2021-09-04,0.45791040090262,0.258592712663813,0.283501680154586,Åtvidabergs FF - IFK Malmo FK,4-0
264322750048,2021-09-04,0.35284895575023295,0.272264710889431,0.374889043247094,Lunds BK - FC Trollhättan,2-1
264323000050,2021-09-04,,,,Osterlen FF - FC Linköping City,
264324750057,2021-09-05,0.7121711201325519,0.17884131721802998,0.908981817582389,Oskarshamns AIK - Vänersborgs IF,4-1
264324750056,2021-09-11,0.35289705768809604,0.264204830251401,0.38290028533083403,IFK Malmo FK - Tvååkers IF,0-3
264325000037,2021-09-11,0.380798638361739,0.27499573133536603,0.344197021477157,Torns IF - Osterlen FF,1-2
264325500046,2021-09-11,0.59336919352063,0.21985474906978197,0.186769031890435,Utsiktens BK - Qviding FIF,1-0
264324500052,2021-09-11,0.302678653708426,0.251046835241141,0.44627704619779296,Vänersborgs IF - Lunds BK,5-1
264324500054,2021-09-11,0.365919796837261,0.275485210615443,0.35860448973835496,Skövde AIK - Oskarshamns AIK,2-0
264326750051,2021-09-11,,,,FC Linköping City - Assyriska IK,
264324500053,2021-09-12,0.366361579071963,0.25965579712646997,0.373984502773965,Lindome GIF - Åtvidabergs FF,2-1
264324000049,2021-09-13,0.326557534543099,0.299207579955692,0.374228923203191,Ljungskile SK - FC Trollhättan,2-2
264322500068,2021-09-18,0.48259737910120704,0.258703998610144,0.258703998610144,Qviding FIF - Åtvidabergs FF,0-2
283281250026,2021-09-18,0.27616895126993796,0.23890280394698496,0.48492972549865904,Lindome GIF - Tvååkers IF,3-1
264326000056,2021-09-18,0.500080866069766,0.249958035507007,0.249958035507007,Assyriska IK - Torns IF,1-3
264324250065,2021-09-18,0.7896740889118521,0.14361259338329502,0.0667123344319407,Oskarshamns AIK - IFK Malmo FK,1-0
264326000054,2021-09-18,0.43437734506107,0.28927927338217196,0.27634338155675797,Lunds BK - Ljungskile SK,0-2
264322500067,2021-09-18,0.292685134714702,0.22523544126306697,0.482085373398149,Osterlen FF - Skövde AIK,0-1
264326000055,2021-09-18,,,,Vänersborgs IF - FC Linköping City,
264325750052,2021-09-20,0.412866441911319,0.27925690918345897,0.307883870293154,FC Trollhättan - Utsiktens BK,1-2
264322500065,2021-09-25,0.755519797938177,0.160239741700934,0.0842420063272584,Utsiktens BK - Lindome GIF,1-0
264321500050,2021-09-25,0.4168348627572411,0.238326810562285,0.344832333823433,Torns IF - Vänersborgs IF,1-1
264323750066,2021-09-25,,,,FC Linköping City - Qviding FIF,
264324000048,2021-09-25,0.20917004017974303,0.23762001100112698,0.553210820507957,Osterlen FF - Oskarshamns AIK,4-1
264326250043,2021-09-25,0.45916616616887,0.251918125577504,0.28891838333220193,Åtvidabergs FF - Lunds BK,2-1
264326250044,2021-09-25,0.458609322464326,0.24806148125207997,0.29333066628896604,Skövde AIK - Tvååkers IF,1-1
264326500042,2021-09-25,0.27929815909010397,0.237847887532553,0.48285004255012604,IFK Malmo FK - FC Trollhättan,0-1
264323750067,2021-09-26,0.612776151014259,0.22528841721941698,0.161936588556273,Ljungskile SK - Assyriska IK,1-1
264321750056,2021-10-02,0.633929176459787,0.21153340840828602,0.154527429054724,Oskarshamns AIK - Åtvidabergs FF,0-1
264324250064,2021-10-02,0.44627704619779296,0.251046835241141,0.302678653708426,Vänersborgs IF - Assyriska IK,2-1
264324500051,2021-10-02,0.41900864682975203,0.25330242633936,0.32769258736516305,Lindome GIF - IFK Malmo FK,1-2
264323000047,2021-10-02,0.37255026170169003,0.254901526990579,0.37255026170169003,Lunds BK - Skövde AIK,Other result
264324750054,2021-10-02,0.535414647281868,0.238429150398588,0.226155694195768,Ljungskile SK - Osterlen FF,1-2
264323000048,2021-10-02,,,,Utsiktens BK - FC Linköping City,
264325000036,2021-10-03,0.3883820677583571,0.274514938035281,0.337104582082247,Qviding FIF - Tvååkers IF,0-5
264322000058,2021-10-03,0.770562649558997,0.145689883589512,0.0837408454099204,FC Trollhättan - Torns IF,1-2
257409500002,2021-10-09,0.6716318381077141,0.210588703717804,0.11778325165505499,Skövde AIK - Lindome GIF,1-0
257410250005,2021-10-09,0.58427687882795,0.237167132698232,0.178558472747682,Tvååkers IF - Vänersborgs IF,0-2
257408000002,2021-10-09,0.37227134036947995,0.270337588823168,0.357390515418956,IFK Malmo FK - Qviding FIF,0-0
257409750004,2021-10-09,0.40687317991978494,0.255264200939564,0.337864453234943,Osterlen FF - Lunds BK,1-2
257409250001,2021-10-09,0.28523964478517894,0.27638175393804,0.438386149384314,Torns IF - Ljungskile SK,1-1
257411250002,2021-10-09,0.280780114611844,0.280780114611844,0.4384443448216189,Åtvidabergs FF - Utsiktens BK,1-0
264325250066,2021-10-09,,,,FC Linköping City - Oskarshamns AIK,
257408750004,2021-10-10,0.239578172477195,0.21609439616440804,0.5443301439227071,Assyriska IK - FC Trollhättan,3-1
256620250014,2021-10-15,0.380614780614462,0.268351366127348,0.35103385325819003,Ljungskile SK - Qviding FIF,2-0
256623750012,2021-10-16,0.35251478574355105,0.280591185408412,0.36690101408748904,Lindome GIF - Vänersborgs IF,1-2
264324250061,2021-10-16,0.21995378882275,0.255124893708853,0.524923263496021,Torns IF - Tvååkers IF,1-3
264322250047,2021-10-16,0.496142630610848,0.241136287309928,0.26272013547713896,IFK Malmo FK - Assyriska IK,0-2
264322000056,2021-10-16,0.2936473815643689,0.251878834882518,0.45447840981069,Lunds BK - Oskarshamns AIK,1-0
264323000045,2021-10-16,0.682043739216169,0.186408615583787,0.131540546630276,Utsiktens BK - Osterlen FF,Other result
264324000046,2021-10-16,,,,Åtvidabergs FF - FC Linköping City,
256620750012,2021-10-18,0.469800224091159,0.279006539407419,0.25119065496255605,FC Trollhättan - Skövde AIK,2-0
264321500049,2021-10-23,0.558187244198052,0.23202404359471998,0.20978659109095998,Tvååkers IF - Lunds BK,0-1
264323000044,2021-10-23,0.374228923203191,0.299207579955692,0.326557534543099,Vänersborgs IF - Ljungskile SK,0-1
264323500062,2021-10-23,0.524575423536589,0.237712403206388,0.237712403206388,Qviding FIF - Torns IF,3-1
257407250023,2021-10-23,0.36773416653159097,0.264521734818118,0.36773416653159097,Osterlen FF - Åtvidabergs FF,Other result
257404000017,2021-10-23,0.215843459794996,0.21322186695761103,0.5709381177730389,Assyriska IK - Utsiktens BK,0-2
257405750029,2021-10-23,0.6832822817668779,0.19087395371752802,0.125836937542772,Oskarshamns AIK - Lindome GIF,6-1
264323500064,2021-10-24,0.6571202033956071,0.20907933273701898,0.133794781373581,Skövde AIK - IFK Malmo FK,3-0
264323500063,2021-10-24,,,,FC Linköping City - FC Trollhättan,
264322250045,2021-10-30,0.352674763096729,0.29464482163894,0.352674763096729,Skövde AIK - Utsiktens BK,3-3
